KAFFRINE_BIRKELANE_H1 PEULGA;1
LOUGA_LOUGA_DABAYE PEULH 1;1
FATICK_GOSSAS_H6 BADIARA;1
KAFFRINE_KAFFRINE_H1 MBADACOUNE;1
KAFFRINE_BIRKELANE_SARE NDIOUGARY;1
SEDHIOU_SEDHIOU_DJIREDJI (DJIREDJI SOUCOUTO);1
KAOLACK_KAOLACK_DIAMAGUENE EXTENTION;1
KOLDA_KOLDA_H1 SINTHIANG MANSALY;1
KOLDA_VELINGARA_SARE SANKOULE;1
DAKAR_PIKINE_LEONA III;1
TAMBACOUNDA_KOUPENTOUM_SARE BOILY;1
THIES_TIVAOUANE_H2 KEUR GAYE BA;1
TAMBACOUNDA_KOUPENTOUM_SINTHIOU DIOULDE (DEMBA KOUNDA);1
LOUGA_KEBEMER_MERINA KA TIDIANE;1
ZIGUINCHOR_BIGNONA_TRANQUILLE;1
KAFFRINE_KOUNGHEUL_DAROU KOUNG KOUNG;1
MATAM_RANEROU FERLO_H1 OURO NDIOBO;1
KAFFRINE_KOUNGHEUL_PATOULANE PEULH;1
SAINT-LOUIS_DAGANA_H2 OBOK;1
TAMBACOUNDA_TAMBACOUNDA_H1 SINTHIANG BOURANG;1
TAMBACOUNDA_TAMBACOUNDA_KELECOUNDA;1
LOUGA_KEBEMER_MBAMBA NGUIRANE;1
LOUGA_KEBEMER_H1 KILIMANE PEULH;1
DIOURBEL_BAMBEY_KEUR DIARAB FAYE;1
MATAM_KANEL_DOUDE BAGUE;1
SAINT-LOUIS_PODOR_H5 WENDOU DIABE;1
TAMBACOUNDA_GOUDIRY_CITE DES ENSEIGNANTS;1
KAOLACK_NIORO_NGOMENE;1
KOLDA_VELINGARA_SARE SAMBA NETTY;1
LOUGA_LINGUERE_H1 BENGHERE;1
DIOURBEL_BAMBEY_DOMB 2;1
DAKAR_DAKAR_SUD AFRICA;1
DIOURBEL_BAMBEY_H1 KEUR BOCAR NDAO;1
SAINT-LOUIS_SAINT LOUIS_H5 LAMPSAR PEULH;1
TAMBACOUNDA_KOUPENTOUM_H1 PANAL DOGA;1
KOLDA_KOLDA_FARY MBALY;1
DIOURBEL_DIOURBEL_SASSE;1
TAMBACOUNDA_GOUDIRY_H1 GOUREL DEMBA SY;1
DIOURBEL_M’BACKE_NGABOU 2 (DAROU LO);1
LOUGA_KEBEMER_DIAWRIGNE PATHE;1
THIES_THIES_H1 KHININE;1
KAFFRINE_KOUNGHEUL_KEUR DIAM CODE;1
KOLDA_KOLDA_DAROU SALAM THIERNO;1
LOUGA_LOUGA_NGUICK FALL;1
SEDHIOU_SEDHIOU_H1 KOUNAYAN MANCAGNE;1
DAKAR_RUFISQUE_NDITAKH;1
LOUGA_LINGUERE_WENDOU BEYE GUELONGAL;1
DAKAR_KEUR MASSAR_YEUMBEUL NORD II C;1
DIOURBEL_M’BACKE_GUERLE WOLOF;1
LOUGA_LINGUERE_DODJI PEULH II;1
SAINT-LOUIS_DAGANA_TOUCOULEUR DJIDIERY;1
LOUGA_KEBEMER_NGHAYE PEULH (KEUR MANGA);1
THIES_TIVAOUANE_H1 BRANE;1
SEDHIOU_SEDHIOU_DJIBABOUYA;1
THIES_TIVAOUANE_H2 KEUR SERIGNE MODOU SYLLA(SYLLA KAD);1
LOUGA_LOUGA_CHERIF MBAYE;1
ZIGUINCHOR_BIGNONA_H7 SIDJILAYE (SAMPONTHIOLOK);1
KAFFRINE_KOUNGHEUL_H1 PEULGHA;1
THIES_TIVAOUANE_MEOUNDOU 2 (KEUR DIAMBAR);1
THIES_TIVAOUANE_KEUR AMARY COUMBA;1
THIES_THIES_KEUR LAMANE;1
SAINT-LOUIS_PODOR_H20 RENDO;1
THIES_M’BOUR_H4 NDIOKHNEME SOUF;1
MATAM_RANEROU FERLO_H8 PETONE;1
LOUGA_KEBEMER_H3 SELEGNERE;1
THIES_THIES_H3 MBAYENE FAYE;1
FATICK_FATICK_H2 RIPO;1
MATAM_RANEROU FERLO_DAYANE DIABY;1
TAMBACOUNDA_KOUPENTOUM_KOUSSALANG;1
KOLDA_KOLDA_SARE SARA;2
DAKAR_GUEDIAWAYE_WAKHINANE NIMZATT;1
FATICK_FATICK_NGUEKOKH;1
LOUGA_LINGUERE_DEBODIOLA 2;1
SAINT-LOUIS_PODOR_BOKE LAOBE;1
SEDHIOU_BOUNKILING_SARE SARA SEYDI (TEMENTO SINTHIOU SARA);1
LOUGA_KEBEMER_MBAKA LO;1
FATICK_FOUNDIOUGNE_KEUR IBRAHIMA GORY;1
TAMBACOUNDA_KOUPENTOUM_DAROU NDIAYENE;1
KOLDA_VELINGARA_OUASSADOU IV;1
KOLDA_VELINGARA_THIBO SADIO;1
SAINT-LOUIS_PODOR_H13 OUSSOUYOLDE SAMBOUDI;1
FATICK_FOUNDIOUGNE_KEUR SALOLY BOUYA;1
SAINT-LOUIS_PODOR_H2 BEYE MADJI IRLABE;1
KAOLACK_GUINGUINEO_DAROU DIADJI;1
ZIGUINCHOR_BIGNONA_HAERE;1
LOUGA_LINGUERE_NDAR NDECK WENNDDOU SENO;1
FATICK_FATICK_H10 PODOME;1
KOLDA_KOLDA_SINTHIANG SAMBA DIABOUDING;1
KOLDA_KOLDA_BOUSSOURA MAKA;1
SAINT-LOUIS_SAINT LOUIS_BOUDIOUCK;1
LOUGA_KEBEMER_NGUEMBE PEULH;2
FATICK_GOSSAS_KEUR NDIAGA MBAYE;1
TAMBACOUNDA_TAMBACOUNDA_SENO SAMBA YABE;1
KAFFRINE_KAFFRINE_DIAGLE;1
FATICK_GOSSAS_NDOCK PEULH;1
KAOLACK_NIORO_MEDINA SABAKH;1
MATAM_MATAM_NGUIDJILONE VELINGARA;1
LOUGA_LOUGA_H1 LANIANE;1
SEDHIOU_BOUNKILING_BARANDAMA;1
DAKAR_DAKAR_HLM IV C;1
LOUGA_LOUGA_KEUR MODY MBAYE;1
TAMBACOUNDA_KOUPENTOUM_BAITY;1
SEDHIOU_GOUDOMP_DJIBANAR;1
LOUGA_LINGUERE_H1 WALALANE;1
LOUGA_LINGUERE_LOUMBY OUROURBE;1
DAKAR_RUFISQUE_DANGOU SUD;1
KOLDA_KOLDA_KATABA SAMBA;1
KAOLACK_NIORO_LANSAR;1
LOUGA_KEBEMER_DAROU BEYE;1
KAFFRINE_KOUNGHEUL_KOO SOCE;1
SAINT-LOUIS_SAINT LOUIS_MOUIT;1
LOUGA_KEBEMER_NDAM NDAM PEULH;1
KOLDA_MEDINA YORO FOULAH_SINTHIANG ALIOU DIAO;1
MATAM_RANEROU FERLO_H4 FETO;1
DAKAR_GUEDIAWAYE_WAKHINANE CENTRE;1
TAMBACOUNDA_TAMBACOUNDA_PANTHIAN DIOBO;1
FATICK_FATICK_H2 MBINE DIAGA (DOGA);1
SAINT-LOUIS_DAGANA_H4 BAWEDJI DIARKA;1
THIES_TIVAOUANE_KADE NDIAYE;1
KEDOUGOU_SALEMATA_H5 KARERE;1
KOLDA_VELINGARA_H2 DAROU GADA;1
DAKAR_DAKAR_CITE SONATEL;2
KOLDA_KOLDA_SINTHIOU BACOUM;1
KAOLACK_KAOLACK_KEUR ALY CODE;1
LOUGA_LOUGA_NAIDE 1;1
KAFFRINE_BIRKELANE_SOMB DIACK;1
TAMBACOUNDA_BAKEL_H3 WETHIE;1
KAOLACK_GUINGUINEO_H3 ADOU KALPE;1
KOLDA_MEDINA YORO FOULAH_DJIDA;1
