DAKAR_DAKAR_CITE PALENE;1
DAKAR_DAKAR_CITE PORT;1
DAKAR_DAKAR_CITE POSTE (DIAMA);1
DAKAR_DAKAR_CITE PRESTATION FAMILIALE;1
DAKAR_DAKAR_CITE PTT;1
DAKAR_DAKAR_CITE SAGEF;1
DAKAR_DAKAR_CITE SANDIAL;1
DAKAR_DAKAR_CITE SCAT URBAM MARISTE 1;1
DAKAR_DAKAR_CITE SCAT URBAM MARISTE 2;1
DAKAR_DAKAR_CITE SIPRES 1;1
DAKAR_DAKAR_CITE SIPRES II SICA;1
DAKAR_DAKAR_CITE SODA LO;1
DAKAR_DAKAR_CITE SOME;1
DAKAR_DAKAR_CITE SONATEL;2
DAKAR_DAKAR_CITE SONATEL 1;1
DAKAR_DAKAR_CITE SONATEL 3;1
DAKAR_DAKAR_CITE SOPRIM;1
DAKAR_DAKAR_CITE SOPRIM EXTENSION;1
DAKAR_DAKAR_CITE TOBAGO;1
DAKAR_DAKAR_CITE URBANISME - HABITAT;1
DAKAR_DAKAR_COLOBANE BAYELAYE;1
DAKAR_DAKAR_COLOBANE HOCK;1
DAKAR_DAKAR_COLOBANE HOCK PINTH;1
DAKAR_DAKAR_COLOBANE TSF;1
DAKAR_DAKAR_COLOBANE WAKHINANE;1
DAKAR_DAKAR_DAGOUDANE;1
DAKAR_DAKAR_DAKAR;1
DAKAR_DAKAR_DAKAR PLATEAU;1
DAKAR_DAKAR_DAROU RAHMANE 1;1
DAKAR_DAKAR_DAROU RAHMANE 3;1
DAKAR_DAKAR_DAROU RAHMANE2;1
DAKAR_DAKAR_DAROU SALAM 1;1
DAKAR_DAKAR_DAROU SALAM 2;1
DAKAR_DAKAR_DAROU SALAM 3;1
DAKAR_DAKAR_DAROU SALAM I;1
DAKAR_DAKAR_DAROU SANTHIE 2;1
DAKAR_DAKAR_DEGGO;1
DAKAR_DAKAR_DERKLE 2;1
DAKAR_DAKAR_DIAMAGUENE;1
DAKAR_DAKAR_DIAMALAYE 1;1
DAKAR_DAKAR_DIAMALAYE 2;1
DAKAR_DAKAR_DIAMALAYE EXTENSION;1
DAKAR_DAKAR_DIECKO;1
DAKAR_DAKAR_DIECKO NORD I;1
DAKAR_DAKAR_DIECKO NORD II;1
DAKAR_DAKAR_DIECKO NORD PINTH;1
DAKAR_DAKAR_DIECKO PINTH;1
DAKAR_DAKAR_DIECKO PLATEAU II;1
DAKAR_DAKAR_DIECKO SUD;1
DAKAR_DAKAR_DIEUPPEUL DERKLE;1
DAKAR_DAKAR_DJIDDAH;1
DAKAR_DAKAR_DJIDDAH NGUELAW;1
DAKAR_DAKAR_FANN - POINT E - AMITIE;1
DAKAR_DAKAR_FANN HOCK;1
DAKAR_DAKAR_FANN RESIDENCE;1
DAKAR_DAKAR_FASS BATIMENT;1
DAKAR_DAKAR_FASS CASIER;1
DAKAR_DAKAR_FASS DELOME;1
DAKAR_DAKAR_FORD B;1
DAKAR_DAKAR_GAZELLE 1;1
DAKAR_DAKAR_GIBRALTAR I;1
DAKAR_DAKAR_GIBRALTAR II;1
DAKAR_DAKAR_GOREE;1
DAKAR_DAKAR_GOUYE MARIAMA LAYENE;1
DAKAR_DAKAR_GOUYE MARIAMA PINTH;1
DAKAR_DAKAR_GOUYE SALANE;1
